#GENE	ACC	ID	NAME	Gs		Gi1		Gi2		GoA		GoB		Gz		G12		G13		Gq		G11		G14		G15		Barr1-GRK2		Barr2		Barr2-GRK2
RAMP3	O60896	RAMP3_PIG	RAMP3	1.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.35 		0.00 		0.00 		0.00 
APLNR	P35414	APJ_MACMU	apelin receptor	0.00 		1.00 		0.82 		0.73 		0.96 		0.63 		0.00 		0.00 		0.00 		0.00 		0.00 		0.06 		0.14 		0.28 		0.17 
AGTR1	P30556	AGTR1_SHEEP	AT1 receptor	0.00 		0.07 		0.12 		0.23 		0.14 		0.16 		0.00 		0.35 		0.63 		1.00 		0.48 		0.40 		0.14 		0.12 		0.23 
BDKRB1	P46663	BKRB1_TUPMI	B1 receptor	0.00 		0.32 		0.29 		0.67 		1.00 		0.29 		0.00 		0.00 		0.70 		0.73 		0.54 		0.23 		0.00 		0.00 		0.00 
BDKRB2	P30411	BKRB2_RABIT	B2 receptor	0.00 		0.52 		0.38 		0.40 		0.73 		0.59 		0.69 		1.00 		0.77 		0.94 		0.94 		0.98 		0.61 		0.62 		0.65 
LTB4R	Q15722	LT4R1_HUMAN	BLT1 receptor	0.00 		0.98 		0.73 		0.68 		0.90 		0.69 		0.33 		0.23 		0.12 		0.00 		0.52 		0.83 		0.58 		1.00 		0.98 
LTB4R2	Q9NPC1	LT4R2_HUMAN	BLT2 receptor	0.00 		0.75 		0.60 		0.91 		1.00 		0.51 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 
C5AR1	P21730	C5AR1_RABIT	C5a1 receptor	0.00 		0.65 		0.48 		0.43 		0.65 		0.46 		0.00 		0.00 		0.00 		0.00 		0.00 		0.53 		0.83 		0.66 		1.00 
CNR1	P21554	CNR1_TARGR	CB1 receptor	0.00 		0.83 		0.63 		0.79 		0.84 		0.27 		0.50 		1.00 		0.00 		0.00 		0.00 		0.54 		0.00 		0.24 		0.18 
CNR2	P34972	CNR2_MAIZE	CB2 receptor	0.00 		0.66 		0.49 		0.93 		1.00 		0.40 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.10 		0.07 		0.13 
CCKAR	P32238	CCKAR_RABIT	CCK1 receptor	0.48 		0.65 		0.39 		0.76 		0.58 		0.58 		0.51 		0.68 		0.73 		0.77 		0.78 		0.95 		0.57 		0.69 		1.00 
CCR5	P51681	CCR5_TRAPH	CCR5	0.00 		0.85 		0.74 		0.83 		0.96 		0.49 		0.00 		0.00 		0.00 		0.00 		0.00 		0.09 		0.54 		0.33 		1.00 
CCR6	P51684	CCR6_HUMAN	CCR6	0.00 		1.00 		0.70 		0.34 		0.60 		0.79 		0.00 		0.00 		0.00 		0.00 		0.00 		0.29 		0.11 		0.08 		0.24 
CRHR2	Q13324	CRFR2_HUMAN	CRF2 receptor	1.00 		0.08 		0.16 		0.00 		0.16 		0.48 		0.00 		0.00 		0.00 		0.00 		0.00 		0.41 		0.26 		0.46 		0.68 
CRHR1	P34998-2	CRFR1_SHEEP	-	1.00 		0.55 		0.34 		0.49 		0.61 		0.24 		0.00 		0.10 		0.00 		0.00 		0.00 		0.77 		0.56 		0.87 		0.90 
CALCR	P30988-2	CALCR_RABIT	-	0.64 		0.53 		0.48 		0.79 		1.00 		0.41 		0.00 		0.45 		0.32 		0.18 		0.33 		0.72 		0.02 		0.08 		0.12 
CXCR2	P25025	CXCR2_RABIT	CXCR2	0.00 		0.91 		0.65 		0.91 		1.00 		0.91 		0.00 		0.00 		0.00 		0.00 		0.00 		0.88 		0.84 		0.79 		0.60 
CXCR4	P61073	CXCR4_TUPCH	CXCR4	0.00 		0.98 		0.76 		0.97 		1.00 		0.87 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.03 		0.00 		0.00 
CXCR5	P32302	CXCR5_HUMAN	CXCR5	0.00 		0.88 		1.00 		0.66 		1.00 		0.60 		0.00 		0.07 		0.00 		0.00 		0.00 		0.00 		0.46 		0.46 		0.71 
CYSLTR1	Q9Y271	CLTR1_PIG	CysLT1 receptor	0.00 		1.00 		0.48 		0.85 		0.89 		0.57 		0.00 		0.00 		0.88 		0.93 		0.50 		0.73 		0.14 		0.18 		0.25 
CYSLTR2	Q9NS75	CLTR2_PIG	CysLT2 receptor	0.00 		0.56 		0.31 		0.68 		0.91 		0.56 		0.61 		0.72 		0.54 		1.00 		0.73 		0.51 		0.05 		0.00 		0.06 
DRD1	P21728	DRD1_RABIT	D1 receptor	1.00 		0.00 		0.00 		0.00 		0.49 		0.78 		0.00 		0.00 		0.00 		0.00 		0.00 		0.93 		0.23 		0.61 		0.58 
DRD2	P14416	DRD2_PANTR	D2 receptor	0.00 		1.00 		0.74 		0.86 		0.89 		0.54 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.05 		0.06 		0.15 
DRD5	P21918	DRD5_MACMU	D5 receptor	1.00 		0.00 		0.00 		0.00 		0.26 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.95 		0.05 		0.24 		0.20 
OPRD1	P41143	OPRD_PIG	&delta; receptor	0.00 		1.00 		0.67 		0.83 		0.83 		0.47 		0.00 		0.00 		0.00 		0.00 		0.06 		0.46 		0.45 		0.56 		0.88 
PTGER1	P34995	PE2R1_HUMAN	EP1 receptor	0.00 		0.08 		0.06 		0.15 		0.13 		0.00 		0.54 		0.00 		0.42 		0.51 		0.23 		1.00 		0.00 		0.03 		0.00 
PTGER2	P43116	PE2R2_HUMAN	EP2 receptor	1.00 		0.00 		0.00 		0.00 		0.00 		0.12 		0.00 		0.00 		0.00 		0.00 		0.00 		0.12 		0.05 		0.06 		0.08 
PTGER3	P43115	PE2R3_SHEEP	EP3 receptor	0.00 		0.84 		0.63 		1.00 		0.97 		0.43 		0.00 		0.47 		0.00 		0.00 		0.00 		0.86 		0.00 		0.00 		0.00 
PTGER4	P35408	PE2R4_RABIT	EP4 receptor	1.00 		0.77 		0.50 		0.00 		0.17 		0.36 		0.31 		0.16 		0.00 		0.00 		0.00 		0.89 		0.12 		0.39 		0.11 
EDNRA	P25101	EDNRA_SHEEP	ETA receptor	0.35 		0.91 		0.57 		1.00 		0.94 		0.81 		0.37 		0.78 		0.66 		0.75 		0.84 		0.36 		0.21 		0.30 		0.87 
FFAR2	O15552	FFAR2_HUMAN	FFA2 receptor	0.00 		0.82 		0.61 		0.00 		0.00 		0.00 		0.00 		0.00 		1.00 		0.50 		0.14 		0.00 		0.00 		0.00 		0.00 
FFAR3	O14843	FFAR3_HUMAN	FFA3 receptor	0.00 		0.87 		0.77 		0.85 		0.90 		1.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 
FFAR4	Q5NUL3	FFAR4_MACFA	FFA4 receptor	0.00 		0.05 		0.05 		0.25 		0.09 		0.00 		0.00 		0.00 		0.38 		0.49 		0.46 		0.64 		0.55 		1.00 		0.79 
PTGFR	P43088	PF2R_SHEEP	FP receptor	0.00 		0.00 		0.00 		0.36 		0.37 		0.57 		0.00 		0.89 		0.65 		0.86 		1.00 		0.66 		0.00 		0.00 		0.00 
GCGR	P47871	GLR_HUMAN	glucagon receptor	0.92 		0.79 		0.61 		0.73 		1.00 		0.73 		0.00 		0.00 		0.16 		0.08 		0.08 		0.74 		0.44 		0.58 		0.64 
GHSR	Q92847	GHSR_RABIT	ghrelin receptor	0.00 		0.33 		0.23 		0.48 		0.60 		0.59 		0.90 		1.00 		0.25 		0.08 		0.45 		0.17 		0.04 		0.19 		0.14 
GIPR	P48546	GIPR_MESAU	GIP receptor	1.00 		0.24 		0.35 		0.39 		0.65 		0.46 		0.00 		0.00 		0.00 		0.00 		0.00 		0.66 		0.03 		0.02 		0.09 
GLP1R	P43220	GLP1R_HUMAN	GLP-1 receptor	1.00 		0.05 		0.03 		0.26 		0.38 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.47 		0.21 		0.50 		0.55 
GLP2R	O95838	GLP2R_HUMAN	GLP-2 receptor	1.00 		0.12 		0.07 		0.40 		0.41 		0.14 		0.00 		0.00 		0.00 		0.00 		0.00 		0.24 		0.22 		0.17 		0.39 
GNRHR	P30968	GNRHR_TRIVU	GnRH1 receptor	0.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.82 		1.00 		0.44 		0.54 		0.00 		0.00 		0.00 
GPBAR1	Q8TDU6	GPBAR_RABIT	GPBA receptor	1.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 
GPR39	O43194	GPR39_PIG	GPR39	0.00 		0.69 		0.30 		0.92 		1.00 		0.00 		0.73 		0.89 		0.38 		0.40 		0.57 		0.09 		0.00 		0.11 		0.06 
GPR4	P46093	GPR4_PIG	GPR4	0.94 		0.00 		0.00 		0.00 		0.00 		0.00 		1.00 		0.74 		0.28 		0.27 		0.09 		0.14 		0.02 		0.17 		0.00 
GPR65	Q8IYL9	PSYR_HUMAN	GPR65	1.00 		0.00 		0.00 		0.00 		0.36 		0.00 		0.00 		0.94 		0.00 		0.00 		0.00 		0.00 		0.04 		0.10 		0.00 
GPR68	Q15743	OGR1_HUMAN	GPR68	0.69 		0.63 		0.66 		0.80 		0.86 		0.00 		1.00 		0.51 		1.00 		1.00 		0.94 		0.42 		0.03 		0.07 		0.08 
GPR84	Q9NQS5	GPR84_HUMAN	GPR84	0.00 		1.00 		0.96 		0.00 		0.00 		0.70 		0.00 		0.54 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 
GPR183	P32249	GP183_HUMAN	GPR183	0.00 		0.33 		0.47 		1.00 		0.86 		0.80 		0.00 		0.00 		0.00 		0.00 		0.00 		0.08 		0.87 		0.79 		0.71 
HRH1	P35367	HRH1_PONPY	H1 receptor	0.49 		1.00 		0.67 		0.87 		0.99 		1.00 		0.81 		0.12 		0.63 		0.63 		0.46 		0.35 		0.13 		0.68 		0.56 
HRH2	P25021	HRH2_PONPY	H2 receptor	1.00 		0.00 		0.00 		0.00 		0.12 		0.29 		0.00 		0.00 		0.00 		0.00 		0.00 		0.81 		0.20 		0.00 		0.29 
HCAR2	Q8TDS4	HCAR2_HUMAN	HCA2 receptor	0.00 		0.39 		0.44 		0.91 		0.85 		1.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.08 		0.28 		0.43 
HCAR3	P49019	HCAR3_HUMAN	HCA3 receptor	0.00 		0.70 		0.43 		0.79 		1.00 		0.80 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.33 		0.13 		0.42 
OPRK1	P41145	OPRK_HUMAN	&kappa; receptor	0.00 		1.00 		0.58 		0.80 		0.80 		0.13 		0.00 		0.00 		0.00 		0.00 		0.00 		0.22 		0.10 		0.16 		0.17 
LPAR1	Q92633	LPAR1_SHEEP	LPA1 receptor	0.00 		0.49 		0.00 		0.98 		0.00 		0.00 		0.00 		0.80 		0.18 		0.18 		0.38 		1.00 		0.35 		0.94 		0.44 
LPAR2	Q9HBW0	LPAR2_MACFA	LPA2 receptor	0.00 		0.62 		0.92 		1.00 		0.91 		0.00 		0.00 		0.32 		0.73 		0.87 		0.66 		0.84 		0.46 		0.64 		0.94 
CHRM1	P11229	ACM1_PONAB	M1 receptor	0.63 		0.35 		0.28 		0.40 		0.53 		0.72 		0.00 		0.00 		0.87 		0.86 		0.99 		1.00 		0.00 		0.09 		0.13 
CHRM2	P08172	ACM2_PIG	M2 receptor	0.38 		0.81 		0.64 		0.73 		0.76 		0.84 		0.00 		0.00 		0.00 		0.00 		0.14 		1.00 		0.56 		0.64 		0.71 
CHRM3	P20309	ACM3_PONPY	M3 receptor	0.00 		0.36 		0.17 		0.30 		0.34 		0.34 		0.00 		0.00 		0.82 		0.91 		1.00 		1.00 		0.01 		0.04 		0.12 
CHRM4	P08173	ACM4_HUMAN	M4 receptor	0.00 		0.86 		1.00 		0.84 		0.78 		0.50 		0.00 		0.00 		0.11 		0.00 		0.18 		0.92 		0.26 		0.18 		0.44 
MC3R	P41968	MC3R_HUMAN	MC3 receptor	1.00 		0.00 		0.00 		0.00 		0.08 		0.41 		0.00 		0.00 		0.00 		0.00 		0.00 		0.62 		0.02 		0.32 		0.39 
MC4R	P32245	MC4R_VULVU	MC4 receptor	0.86 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 		1.00 		0.00 		0.05 		0.07 
GRM2	Q14416	GRM2_HUMAN	mGlu2 receptor	0.00 		0.73 		0.37 		0.40 		0.27 		0.25 		0.00 		0.00 		0.00 		0.00 		0.00 		1.00 		0.00 		0.00 		0.00 
GRM4	Q14833	GRM4_MACFA	mGlu4 receptor	0.00 		0.36 		0.00 		0.64 		1.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 
GRM5	P41594	GRM5_HUMAN	mGlu5 receptor	0.00 		1.00 		0.66 		0.80 		0.87 		0.63 		0.00 		0.00 		0.41 		0.58 		0.51 		0.87 		0.00 		0.00 		0.00 
GRM6	O15303	GRM6_RABIT	mGlu6 receptor	0.00 		1.00 		0.87 		0.75 		0.84 		0.82 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 
GRM8	O00222	GRM8_HUMAN	mGlu8 receptor	0.00 		1.00 		0.62 		0.41 		0.37 		0.81 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 
OPRM1	P35372	OPRM_SAIBB	&mu; receptor	0.00 		1.00 		0.76 		0.83 		0.92 		0.31 		0.00 		0.00 		0.00 		0.00 		0.00 		0.30 		0.48 		0.36 		0.90 
MTNR1A	P48039	MTR1A_SHEEP	MT1 receptor	0.00 		0.37 		0.26 		0.37 		0.32 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 		1.00 		0.04 		0.19 		0.13 
MTNR1B	P49286	MTR1B_HUMAN	MT2 receptor	0.00 		0.83 		0.74 		0.81 		1.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.05 		0.00 		0.00 		0.00 
OPRL1	P41146	OPRX_PIG	NOP receptor	0.00 		1.00 		0.56 		0.82 		0.90 		1.00 		0.00 		0.00 		0.00 		0.00 		0.25 		0.99 		0.07 		0.07 		0.19 
NPFFR1	Q9GZQ6	NPFF1_HUMAN	NPFF1 receptor	0.00 		0.81 		0.66 		0.74 		1.00 		0.46 		0.00 		0.19 		0.00 		0.00 		0.00 		0.53 		0.12 		0.15 		0.36 
NPFFR2	Q9Y5X5	NPFF2_HUMAN	NPFF2 receptor	0.00 		0.58 		0.37 		0.73 		1.00 		0.90 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.05 
OXTR	P30559	OXYR_SHEEP	OT receptor	0.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.75 		1.00 		0.19 		0.58 		0.14 		0.37 		0.41 
HCRTR2	O43614	OX2R_PIG	OX2 receptor	0.00 		0.21 		0.10 		0.47 		0.50 		0.61 		0.56 		0.45 		0.83 		1.00 		0.97 		0.54 		0.43 		0.64 		0.69 
P2RY2	P41231	P2RY2_PIG	P2Y2 receptor	0.00 		0.11 		0.07 		0.40 		0.19 		0.46 		1.00 		0.61 		0.07 		0.05 		0.05 		0.32 		0.11 		0.42 		0.09 
F2R	P25116	PAR1_PAPHA	PAR1	0.00 		1.00 		0.42 		0.32 		0.72 		0.67 		0.00 		0.83 		0.51 		0.72 		0.71 		0.50 		0.25 		0.49 		0.42 
F2RL1	P55085	PAR2_HUMAN	PAR2	0.00 		1.00 		0.71 		0.87 		0.96 		0.81 		0.48 		0.52 		0.60 		0.85 		0.67 		0.69 		0.45 		0.80 		0.40 
PTH1R	Q03431	PTH1R_PONAB	PTH1 receptor	0.64 		0.36 		0.23 		0.38 		0.64 		0.43 		0.00 		0.16 		0.46 		0.17 		0.12 		0.61 		1.00 		0.68 		0.92 
S1PR1	P21453	S1PR1_HUMAN	S1P1 receptor	0.00 		0.41 		0.41 		0.52 		0.34 		0.00 		0.60 		0.00 		0.00 		0.00 		0.00 		1.00 		0.47 		0.45 		0.87 
SSTR2	P30874	SSR2_PIG	SST2 receptor	0.00 		0.95 		0.47 		0.71 		0.91 		0.68 		0.00 		0.00 		0.17 		0.00 		0.53 		0.60 		1.00 		1.00 		1.00 
AVPR1A	P37288	V1AR_SHEEP	V1A receptor	0.00 		0.11 		0.09 		0.16 		0.11 		0.28 		0.00 		0.00 		0.85 		1.00 		0.94 		0.83 		0.32 		0.49 		0.53 
AVPR2	P30518	V2R_PIG	V2 receptor	0.91 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.23 		0.34 		0.11 		1.00 		0.17 		0.69 		0.26 
NPY1R	P25929	NPY1R_SHEEP	Y1 receptor	1.00 		0.28 		0.19 		0.21 		0.45 		0.35 		0.00 		0.00 		0.47 		0.25 		0.07 		0.78 		0.65 		0.66 		0.79 
NPY5R	Q15761	NPY5R_PIG	Y5 receptor	0.00 		0.72 		0.60 		0.49 		0.86 		1.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.05 
VIPR1	P32241	VIPR_MELGA	VPAC1 receptor	0.00 		0.00 		0.00 		1.00 		0.72 		0.60 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 		0.00 
